time_s,I_level1_A,I_level2_A,I_level3_A,norm_I_level1,norm_I_level2,norm_I_level3
0.01,6.368516540649832e-05,-2.4094896540558667e-05,-0.00031389745277179374,1.0,1.0,1.0
0.010472494122981487,6.368516539396705e-05,-2.4094896535817536e-05,-0.0003138974527100284,0.9999999998032308,0.9999999998032308,0.999999999803231
0.010967313315588178,6.368516538084369e-05,-2.4094896530852388e-05,-0.0003138974526453447,0.9999999995971647,0.9999999995971646,0.9999999995971645
0.01148551242423938,6.368516536710025e-05,-2.4094896525652643e-05,-0.0003138974525776048,0.9999999993813617,0.9999999993813617,0.9999999993813617
0.012028196136227775,6.368516535270744e-05,-2.4094896520207207e-05,-0.00031389745250666413,0.9999999991553623,0.9999999991553622,0.9999999991553623
0.012596521334671401,6.368516533763457e-05,-2.409489651450448e-05,-0.00031389745243237156,0.9999999989186846,0.9999999989186844,0.9999999989186845
0.013191699564735716,6.368516532184952e-05,-2.4094896508532304e-05,-0.0003138974523545687,0.9999999986708239,0.9999999986708238,0.9999999986708238
0.013814999616383224,6.368516530531864e-05,-2.4094896502277945e-05,-0.0003138974522730898,0.9999999984112519,0.9999999984112519,0.999999998411252
0.01446775022915648,6.368516528800668e-05,-2.4094896495728073e-05,-0.00031389745218776097,0.9999999981394153,0.9999999981394153,0.9999999981394154
0.01515134292476053,6.368516526987675e-05,-2.4094896488868722e-05,-0.00031389745209840043,0.9999999978547347,0.9999999978547347,0.9999999978547347
0.015867234973483177,6.368516525089019e-05,-2.4094896481685273e-05,-0.0003138974520048177,0.9999999975566031,0.9999999975566032,0.9999999975566031
0.01661695250077689,6.368516523100651e-05,-2.4094896474162404e-05,-0.0003138974519068132,0.9999999972443848,0.9999999972443848,0.9999999972443849
0.01740209374062485,6.368516521018335e-05,-2.409489646628409e-05,-0.00031389745180417805,0.9999999969174145,0.9999999969174146,0.9999999969174147
0.018224332442626664,6.368516518837632e-05,-2.4094896458033528e-05,-0.00031389745169669344,0.9999999965749952,0.999999996574995,0.9999999965749952
0.01908542144006686,6.368516516553892e-05,-2.409489644939313e-05,-0.00031389745158413027,0.9999999962163967,0.9999999962163965,0.9999999962163966
0.019987196386572505,6.368516514162245e-05,-2.409489644034448e-05,-0.00031389745146624855,0.9999999958408544,0.9999999958408543,0.9999999958408544
0.02093157966932574,6.368516511657594e-05,-2.409489643086829e-05,-0.00031389745134279695,0.999999995447568,0.999999995447568,0.9999999954475681
0.021920584507173258,6.368516509034601e-05,-2.409489642094435e-05,-0.00031389745121351235,0.9999999950356994,0.9999999950356991,0.9999999950356991
0.022956319242369096,6.368516506287672e-05,-2.4094896410551514e-05,-0.0003138974510781192,0.9999999946043698,0.9999999946043697,0.9999999946043698
0.02404099183509972,6.368516503410953e-05,-2.4094896399667622e-05,-0.0003138974509363287,0.9999999941526604,0.9999999941526603,0.9999999941526603
0.02517691457037277,6.36851650039831e-05,-2.4094896388269472e-05,-0.00031389745078783875,0.9999999936796078,0.9999999936796078,0.9999999936796079
0.026366508987303583,6.368516497243323e-05,-2.4094896376332765e-05,-0.0003138974506323327,0.999999993184204,0.9999999931842039,0.999999993184204
0.02761231104130753,6.368516493939263e-05,-2.4094896363832057e-05,-0.0003138974504694791,0.9999999926653924,0.9999999926653924,0.9999999926653924
0.028916976510202995,6.368516490479088e-05,-2.4094896350740695e-05,-0.0003138974502989308,0.9999999921220674,0.9999999921220674,0.9999999921220675
0.030283286655749458,6.368516486855423e-05,-2.4094896337030775e-05,-0.0003138974501203241,0.9999999915530706,0.9999999915530705,0.9999999915530705
0.03171415415268999,6.368516483060541e-05,-2.4094896322673072e-05,-0.0003138974499332784,0.9999999909571889,0.999999990957189,0.999999990957189
0.03321262929793748,6.368516479086353e-05,-2.4094896307636974e-05,-0.0003138974497373949,0.9999999903331523,0.9999999903331523,0.9999999903331523
0.0347819065131413,6.368516474924388e-05,-2.4094896291890428e-05,-0.000313897449532256,0.9999999896796304,0.9999999896796303,0.9999999896796303
0.03642533115449638,6.368516470565773e-05,-2.4094896275399872e-05,-0.00031389744931742446,0.9999999889952301,0.99999998899523,0.99999998899523
0.03814640664431178,6.368516466001214e-05,-2.409489625813014e-05,-0.0003138974490924422,0.9999999882784919,0.9999999882784918,0.9999999882784919
0.0399488019395417,6.368516461220983e-05,-2.409489624004443e-05,-0.0003138974488568297,0.9999999875278884,0.9999999875278884,0.9999999875278884
0.041836359353200195,6.36851645621489e-05,-2.409489622110418e-05,-0.0003138974486100846,0.9999999867418194,0.9999999867418194,0.9999999867418194
0.04381310274533306,6.368516450972261e-05,-2.409489620126901e-05,-0.000313897448351681,0.9999999859186091,0.9999999859186091,0.9999999859186092
0.04588324610100845,6.368516445481923e-05,-2.4094896180496644e-05,-0.00031389744808106796,0.9999999850565027,0.9999999850565026,0.9999999850565026
0.04805120251361242,6.368516439732167e-05,-2.409489615874279e-05,-0.0003138974477976686,0.999999984153662,0.999999984153662,0.9999999841536621
0.05032159359259993,6.368516433710738e-05,-2.409489613596108e-05,-0.0003138974475008788,0.9999999832081626,0.9999999832081625,0.9999999832081627
0.052699259315756565,6.368516427404802e-05,-2.4094896112102955e-05,-0.00031389744719006584,0.999999982217989,0.9999999822179891,0.9999999822179892
0.0551892683469738,6.368516420800914e-05,-2.4094896087117543e-05,-0.00031389744686456715,0.9999999811810305,0.9999999811810304,0.9999999811810305
0.05779692884153313,6.368516413884996e-05,-2.4094896060951584e-05,-0.00031389744652368884,0.9999999800950762,0.9999999800950761,0.9999999800950762
0.06052779976193349,6.368516406642304e-05,-2.40948960335493e-05,-0.0003138974461667042,0.9999999789578111,0.9999999789578109,0.999999978957811
0.06338770272838487,6.368516399057401e-05,-2.4094896004852277e-05,-0.00031389744579285233,0.999999977766811,0.9999999777668109,0.9999999777668109
0.06638273442923082,6.368516391114113e-05,-2.409489597479933e-05,-0.0003138974454013361,0.9999999765195365,0.9999999765195366,0.9999999765195366
0.06951927961775606,6.368516382795512e-05,-2.4094895943326406e-05,-0.000313897444991321,0.9999999752133296,0.9999999752133295,0.9999999752133295
0.0728040247230857,6.36851637408386e-05,-2.40948959103664e-05,-0.0003138974445619329,0.9999999738454046,0.9999999738454046,0.9999999738454046
0.07624397210419138,6.368516364960588e-05,-2.4094895875849054e-05,-0.0003138974441122565,0.9999999724128463,0.9999999724128463,0.9999999724128464
0.07984645497739086,6.368516355406248e-05,-2.4094895839700784e-05,-0.00031389744364133314,0.9999999709126005,0.9999999709126004,0.9999999709126005
0.08361915304916318,6.36851634540047e-05,-2.409489580184453e-05,-0.00031389744314815895,0.9999999693414688,0.9999999693414688,0.999999969341469
0.08757010888760508,6.368516334921925e-05,-2.409489576219959e-05,-0.0003138974426316825,0.9999999676961022,0.9999999676961021,0.9999999676961022
0.0917077450674293,6.368516323948275e-05,-2.409489572068145e-05,-0.0003138974420908029,0.9999999659729929,0.9999999659729929,0.999999965972993
0.0960408821250538,6.368516312456126e-05,-2.4094895677201603e-05,-0.00031389744152436703,0.9999999641684677,0.9999999641684677,0.9999999641684677
0.10057875736205836,6.368516300420982e-05,-2.409489563166736e-05,-0.00031389744093116744,0.9999999622786799,0.9999999622786798,0.9999999622786799
0.1053310445370937,6.368516287817182e-05,-2.409489558398165e-05,-0.0003138974403099395,0.9999999602996006,0.9999999602996005,0.9999999602996006
0.1103078744882215,6.36851627461786e-05,-2.4094895534042816e-05,-0.0003138974396593589,0.9999999582270109,0.9999999582270108,0.9999999582270109
0.11551985672964793,6.368516260794879e-05,-2.4094895481744407e-05,-0.00031389743897803875,0.9999999560564927,0.9999999560564927,0.9999999560564927
0.12097810206889013,6.36851624631877e-05,-2.4094895426974924e-05,-0.0003138974382645266,0.9999999537834188,0.9999999537834188,0.9999999537834188
0.12669424629259063,6.368516231158674e-05,-2.4094895369617614e-05,-0.00031389743751730146,0.9999999514029434,0.9999999514029433,0.9999999514029434
0.13268047497147245,6.368516215282272e-05,-2.4094895309550208e-05,-0.00031389743673477036,0.999999948909992,0.9999999489099919,0.999999948909992
0.13894954943731375,6.368516198655718e-05,-2.4094895246644652e-05,-0.0003138974359152651,0.99999994629925,0.99999994629925,0.9999999462992499
0.14551483398731938,6.368516181243571e-05,-2.4094895180766848e-05,-0.0003138974350570388,0.9999999435651522,0.9999999435651522,0.9999999435651522
0.1523903243738829,6.368516163008708e-05,-2.409489511177635e-05,-0.0003138974341582617,0.9999999407018696,0.9999999407018696,0.9999999407018697
0.1595906776404731,6.36851614391226e-05,-2.40948950395261e-05,-0.00031389743321701797,0.9999999377032989,0.9999999377032989,0.999999937703299
0.16713124336724874,6.368516123913517e-05,-2.4094894963862063e-05,-0.000313897432231301,0.9999999345630474,0.9999999345630474,0.9999999345630474
0.17502809639301012,6.368516102969844e-05,-2.4094894884622947e-05,-0.0003138974311990095,0.9999999312744208,0.9999999312744208,0.9999999312744208
0.18329807108324356,6.368516081036596e-05,-2.4094894801639827e-05,-0.00031389743011794283,0.9999999278304086,0.9999999278304085,0.9999999278304086
0.1919587972173111,6.368516058067014e-05,-2.4094894714735805e-05,-0.00031389742898579637,0.9999999242236688,0.9999999242236687,0.9999999242236687
0.20102873757128856,6.368516034012133e-05,-2.4094894623725622e-05,-0.00031389742780015673,0.9999999204465128,0.9999999204465128,0.9999999204465128
0.2105272272765707,6.368516008820673e-05,-2.409489452841526e-05,-0.00031389742655849625,0.9999999164908883,0.9999999164908883,0.9999999164908882
0.22047451503814744,6.368515982438932e-05,-2.409489442860154e-05,-0.00031389742525816814,0.9999999123483629,0.9999999123483629,0.9999999123483629
0.23089180630041925,6.368515954810668e-05,-2.409489432407168e-05,-0.00031389742389640023,0.9999999080101056,0.9999999080101056,0.9999999080101057
0.24180130845257206,6.368515925876987e-05,-2.4094894214602847e-05,-0.0003138974224702896,0.9999999034668683,0.9999999034668683,0.9999999034668683
0.25322627816987947,6.368515895576204e-05,-2.4094894099961674e-05,-0.00031389742097679606,0.9999998987089656,0.9999998987089657,0.9999998987089657
0.2651910709918538,6.368515863843729e-05,-2.4094893979903773e-05,-0.00031389741941273587,0.999999893726255,0.9999998937262549,0.999999893726255
0.2777211932429355,6.368515830611913e-05,-2.4094893854173214e-05,-0.0003138974177747748,0.9999998885081142,0.9999998885081142,0.9999998885081142
0.2908433564064048,6.368515795809914e-05,-2.4094893722501953e-05,-0.00031389741605942096,0.9999998830434194,0.9999998830434191,0.9999998830434192
0.3045855340674284,6.36851575936354e-05,-2.409489358460931e-05,-0.00031389741426301776,0.9999998773205209,0.9999998773205209,0.999999877320521
0.31897702154663216,6.368515721195097e-05,-2.4094893440201315e-05,-0.00031389741238173547,0.9999998713272189,0.9999998713272187,0.9999998713272188
0.33404849835132444,6.368515681223218e-05,-2.4094893288970134e-05,-0.0003138974104115638,0.9999998650507369,0.9999998650507369,0.9999998650507368
0.3498320935775036,6.368515639362691e-05,-2.4094893130593364e-05,-0.00031389740834830265,0.9999998584776949,0.9999998584776948,0.9999998584776949
0.36636145440207163,6.368515595524279e-05,-2.409489296473339e-05,-0.00031389740618755364,0.9999998515940804,0.9999998515940804,0.9999998515940806
0.38367181781126447,6.368515549614528e-05,-2.409489279103663e-05,-0.0003138974039247105,0.9999998443852194,0.9999998443852194,0.9999998443852195
0.40180008571820913,6.368515501535569e-05,-2.40948926091328e-05,-0.00031389740155494944,0.999999836835744,0.999999836835744,0.9999998368357441
0.42078490362974025,6.368515451184909e-05,-2.4094892418634125e-05,-0.00031389739907321853,0.9999998289295605,0.9999998289295604,0.9999998289295605
0.4406667430301786,6.368515398455208e-05,-2.4094892219134498e-05,-0.0003138973964742273,0.9999998206498142,0.9999998206498143,0.9999998206498143
0.4614879876576939,6.368515343234062e-05,-2.4094892010208634e-05,-0.0003138973937524353,0.9999998119788551,0.9999998119788551,0.9999998119788552
0.4832930238571752,6.368515285403749e-05,-2.4094891791411147e-05,-0.0003138973909020403,0.9999998028981985,0.9999998028981982,0.9999998028981983
0.5061283352022219,6.368515224840988e-05,-2.4094891562275613e-05,-0.0003138973879169658,0.999999793388486,0.999999793388486,0.9999997933884861
0.5300426015879672,6.368515161416673e-05,-2.4094891322313557e-05,-0.0003138973847908483,0.9999997834294454,0.9999997834294453,0.9999997834294454
0.5550868030059806,6.368515094995597e-05,-2.409489107101344e-05,-0.00031389738151702364,0.999999772999846,0.9999997729998459,0.9999997729998461
0.5813143282224713,6.368515025436164e-05,-2.4094890807839545e-05,-0.0003138973780885127,0.9999997620774542,0.9999997620774543,0.9999997620774543
0.6087810885914762,6.368514952590091e-05,-2.4094890532230836e-05,-0.0003138973744980067,0.9999997506389862,0.999999750638986,0.9999997506389863
0.6375456372456506,6.368514876302085e-05,-2.4094890243599785e-05,-0.00031389737073785144,0.9999997386600573,0.9999997386600573,0.9999997386600573
0.6676692939187563,6.368514796409516e-05,-2.409488994133109e-05,-0.0003138973668000311,0.9999997261151313,0.9999997261151312,0.9999997261151313
0.6992162756659375,6.36851471274207e-05,-2.4094889624780377e-05,-0.0003138973626761511,0.9999997129774649,0.9999997129774648,0.9999997129774649
0.7322538337604534,6.368514625121388e-05,-2.4094889293272837e-05,-0.0003138973583574203,0.9999996992190517,0.9999996992190517,0.9999996992190519
0.766852397058701,6.368514533360683e-05,-2.4094888946101767e-05,-0.000313897353834632,0.999999684810562,0.999999684810562,0.999999684810562
0.8030857221391512,6.36851443726434e-05,-2.409488858252707e-05,-0.0003138973490981447,0.9999996697212797,0.9999996697212796,0.9999996697212796
0.8410310505352605,6.368514336627501e-05,-2.409488820177369e-05,-0.00031389734413786127,0.999999653919038,0.9999996539190379,0.9999996539190379
0.8807692733975462,6.368514231235633e-05,-2.409488780302994e-05,-0.0003138973389432074,0.9999996373701497,0.9999996373701496,0.9999996373701496
0.9223851039358476,6.368514120864063e-05,-2.4094887385445795e-05,-0.00031389733350310935,0.9999996200393366,0.9999996200393366,0.9999996200393366
0.9659672580093832,6.368514005277504e-05,-2.409488694813105e-05,-0.00031389732780596997,0.9999996018896532,0.9999996018896532,0.9999996018896532
1.0116086432495808,6.368513884229549e-05,-2.4094886490153444e-05,-0.0003138973218396441,0.9999995828824081,0.999999582882408,0.9999995828824081
1.059406557118851,6.368513757462152e-05,-2.4094886010536677e-05,-0.0003138973155914131,0.9999995629770823,0.9999995629770821,0.9999995629770824
1.1094628943275218,6.368513624705073e-05,-2.4094885508258313e-05,-0.00031389730904795687,0.999999542131242,0.999999542131242,0.9999995421312419
1.1618843640511003,6.368513485675304e-05,-2.40948849822476e-05,-0.00031389730219532643,0.9999995203004485,0.9999995203004484,0.9999995203004485
1.216782717410923,6.368513340076462e-05,-2.4094884431383202e-05,-0.0003138972950189133,0.9999994974381632,0.9999994974381631,0.9999994974381632
1.2742749857031335,6.368513187598165e-05,-2.40948838544908e-05,-0.00031389728750341907,0.9999994734956491,0.9999994734956489,0.999999473495649
1.3344837298838383,6.36851302791536e-05,-2.4094883250340583e-05,-0.00031389727963282237,0.9999994484218657,0.9999994484218655,0.9999994484218657
1.3975373018422912,6.368512860687642e-05,-2.4094882617644644e-05,-0.0003138972713903448,0.9999994221633615,0.9999994221633615,0.9999994221633616
1.4635701180190799,6.368512685558518e-05,-2.4094881955054212e-05,-0.0003138972627584152,0.9999993946641593,0.9999993946641592,0.9999993946641591
1.5327229459526135,6.36851250215465e-05,-2.4094881261156785e-05,-0.00031389725371863236,0.9999993658656365,0.9999993658656364,0.9999993658656366
1.6051432043647615,6.368512310085062e-05,-2.409488053447314e-05,-0.0003138972442517253,0.9999993357064014,0.9999993357064014,0.9999993357064015
1.6809852774253637,6.368512108940307e-05,-2.4094879773454137e-05,-0.0003138972343375127,0.9999993041221614,0.9999993041221612,0.9999993041221612
1.7604108438655526,6.368511898291586e-05,-2.4094878976477466e-05,-0.0003138972239548598,0.9999992710455854,0.9999992710455855,0.9999992710455854
1.843589221641488,6.368511677689845e-05,-2.409487814184414e-05,-0.000313897213081633,0.9999992364061621,0.9999992364061618,0.999999236406162
1.9306977288832496,6.368511446664809e-05,-2.409487726777491e-05,-0.00031389720169465305,0.9999992001300474,0.9999992001300473,0.9999992001300474
2.0219220618983536,6.368511204723984e-05,-2.4094876352406458e-05,-0.00031389718976964536,0.9999991621399089,0.9999991621399089,0.9999991621399089
2.117456691035712,6.368510951351608e-05,-2.409487539378742e-05,-0.00031389717728118864,0.9999991223547605,0.9999991223547604,0.9999991223547605
2.2175052752539317,6.368510686007547e-05,-2.409487438987424e-05,-0.00031389716420266014,0.9999990806897889,0.9999990806897888,0.9999990806897888
2.3222810962777247,6.368510408126147e-05,-2.4094873338526795e-05,-0.00031389715050617945,0.9999990370561738,0.9999990370561735,0.9999990370561735
2.4320075132679473,6.368510117115026e-05,-2.409487223750385e-05,-0.0003138971361625488,0.9999989913608976,0.9999989913608976,0.9999989913608978
2.54691843897454,6.368509812353817e-05,-2.4094871084458275e-05,-0.0003138971211411907,0.9999989435065494,0.9999989435065492,0.9999989435065494
2.667258838387405,6.368509493192834e-05,-2.4094869876932032e-05,-0.000313897105410083,0.9999988933911134,0.9999988933911134,0.9999988933911134
2.793285250948253,6.368509158951699e-05,-2.4094868612350947e-05,-0.00031389708893569057,0.9999988409077551,0.9999988409077551,0.9999988409077551
2.9252663374366445,6.368508808917887e-05,-2.409486728801922e-05,-0.0003138970716828937,0.9999987859445922,0.9999987859445921,0.9999987859445922
3.063483452696084,6.368508442345202e-05,-2.4094865901113676e-05,-0.00031389705361491334,0.9999987283844551,0.9999987283844552,0.9999987283844552
3.2082312454210773,6.368508058452196e-05,-2.4094864448677747e-05,-0.0003138970346932326,0.9999986681046391,0.9999986681046392,0.9999986681046391
3.359818286283781,6.368507656420498e-05,-2.4094862927615164e-05,-0.00031389701487751485,0.9999986049766413,0.9999986049766412,0.9999986049766412
3.518567725739263,6.368507235393064e-05,-2.4094861334683377e-05,-0.00031389699412551745,0.9999985388658867,0.9999985388658867,0.9999985388658869
3.6848179829116767,6.368506794472362e-05,-2.4094859666486607e-05,-0.00031389697239300176,0.9999984696314427,0.9999984696314426,0.9999984696314426
3.858923467029903,6.368506332718448e-05,-2.4094857919468645e-05,-0.0003138969496336391,0.9999983971257169,0.9999983971257167,0.9999983971257168
4.0412553329506,6.368505849146968e-05,-2.4094856089905244e-05,-0.00031389692579891174,0.9999983211941437,0.9999983211941436,0.9999983211941437
4.232202272379276,6.368505342727061e-05,-2.4094854173896202e-05,-0.00031389690083800947,0.9999982416748547,0.9999982416748545,0.9999982416748546
